#{"t_start": 1736249810.1212168, "env_id": "None"}
r,l,t
-1.12774,200,334.262695
-1.869926,200,334.329489
-0.300798,200,334.405666
-1.059614,200,334.463215
-0.022606,200,334.534952
-2.640293,200,334.598153
-0.183376,200,334.646271
-0.42621,200,334.712822
-1.117744,200,335.679139
-0.636168,200,335.746683
-0.765269,200,335.813195
-0.265011,200,335.932883
-0.878588,200,336.012632
-0.001639,200,336.06269
-0.530728,200,336.112826
-0.448423,200,336.162829
-1.296879,200,336.229419
-1.059714,200,336.295567
-1.932618,200,337.279149
-0.221418,200,337.331667
-0.202183,200,337.379324
-0.047635,200,337.462232
-0.366725,200,337.529711
-0.374563,200,337.580009
-0.425269,200,337.629445
-0.314166,200,337.699554
-2.204249,200,337.746012
-0.089577,200,337.806812
-0.387307,200,337.862734
-1.438918,200,338.862717
-2.335537,200,338.913046
-0.052987,200,338.962542
-0.060089,200,339.0292
-0.125702,200,339.079276
-1.38183,200,339.145932
-0.260673,200,339.202707
-0.11725,200,339.245958
-0.189315,200,339.31278
-0.02587,200,339.382964
-0.702636,200,340.512598
-0.191881,200,340.613062
-0.209251,200,340.663039
-0.561517,200,340.729504
-0.190241,200,340.779467
-0.004025,200,340.829156
-1.01067,200,340.879183
-0.025185,200,340.92918
-0.435821,200,341.006324
-0.656843,200,341.062879
-0.231071,200,342.045441
-0.109428,200,342.112343
-1.137969,200,342.166822
-0.064867,200,342.228988
-0.220227,200,342.297436
-0.438275,200,342.346116
-0.024943,200,342.41292
-0.053649,200,342.462724
-0.299614,200,342.512783
-0.728967,200,342.579223
-0.004494,200,343.600494
-0.16506,200,343.646133
-0.468179,200,343.727123
-0.553661,200,343.801329
-0.16669,200,343.845588
-0.683684,200,343.912387
-0.093705,200,343.962344
-0.448789,200,344.029024
-1.152815,200,344.079009
-1.564822,200,344.145499
-1.49167,200,344.199467
-0.007897,200,345.162822
-0.65146,200,345.229096
-0.507129,200,345.364661
-0.051916,200,345.52898
-0.243593,200,345.663407
-0.013277,200,345.801337
-0.12295,200,345.862336
-0.160757,200,345.912475
-0.094672,200,345.978925
-1.452342,200,346.029133
-0.582722,200,347.305066
-0.541391,200,347.362221
-0.006158,200,347.412508
-0.091394,200,347.462411
-0.087751,200,347.512388
-0.425355,200,347.578933
-0.220901,200,347.628883
-0.200564,200,347.700966
-0.020605,200,347.745425
-0.045934,200,347.812338
-0.067017,200,349.045464
-0.03245,200,349.112761
-0.501843,200,349.17875
-0.101431,200,349.245483
-0.625534,200,349.304889
-0.154696,200,349.361497
-0.137252,200,349.41274
-0.411857,200,349.462065
-0.393828,200,349.528657
-0.600974,200,349.57923
-0.055413,200,350.612052
-0.548249,200,350.665858
-0.723384,200,350.72869
-0.195361,200,350.797207
-0.452299,200,350.845296
-0.511671,200,350.910423
-0.127861,200,350.962243
-0.77608,200,351.012175
-0.124184,200,351.077138
-0.003932,200,351.128664
-0.05914,200,351.178946
-4.294246,200,352.445357
-0.007465,200,352.581761
-3.757546,200,352.712227
-0.407303,200,352.845415
-0.183317,200,353.003651
-0.268654,200,353.110404
-0.071206,200,353.245333
-0.335769,200,353.37868
-2.202275,200,353.478669
-0.195739,200,353.53197
-0.042405,200,354.545203
-0.331386,200,354.599433
-0.352518,200,354.661747
-0.737791,200,354.728685
-0.042796,200,354.778825
-0.065995,200,354.828471
-0.057939,200,354.897781
-1.199768,200,354.945357
-0.779134,200,355.014358
-0.273719,200,355.062424
-0.21492,200,356.861936
-0.007639,200,356.978984
-0.239496,200,357.078572
-0.165339,200,357.204371
-0.567583,200,357.311893
-0.261612,200,357.385222
-1.426415,200,357.445026
-0.171038,200,357.511953
-0.288298,200,357.578506
-0.535239,200,357.645222
-0.012181,200,358.727981
-0.031575,200,358.794527
-0.036969,200,358.845633
-0.183297,200,358.902808
-0.229577,200,358.945177
-0.33394,200,359.004828
-0.010286,200,359.045446
-0.433718,200,359.107483
-1.51701,200,359.161165
-0.009291,200,359.211648
-0.25839,200,359.261794
-0.301541,200,360.178256
-0.039261,200,360.244961
-0.402799,200,360.30951
-0.635752,200,360.378454
-0.000431,200,360.445261
-0.000416,200,360.511608
-0.229987,200,360.578855
-0.050273,200,360.628386
-0.089847,200,360.702718
-0.029068,200,360.761795
-0.181716,200,361.696347
-0.849547,200,361.744759
-0.220475,200,361.798098
-0.001988,200,361.878016
-0.020224,200,361.928221
-1.238278,200,361.978191
-0.181382,200,362.028308
-0.383356,200,362.094852
-0.001135,200,362.14481
-0.04863,200,362.20171
-0.013649,200,363.228076
-0.091743,200,363.298963
-0.064452,200,363.394238
-0.438331,200,363.444809
-0.042604,200,363.515499
-0.26552,200,363.561495
-0.051944,200,363.628275
-0.085553,200,363.684892
-0.062381,200,363.728283
-0.042402,200,363.794954
-0.10741,200,364.757029
-0.259695,200,364.812603
-0.738869,200,364.861221
-0.21591,200,364.928108
-0.418796,200,364.995245
-0.054815,200,365.044786
-0.823095,200,365.096918
-0.581581,200,365.144515
-0.271421,200,365.194595
-0.697818,200,365.259898
-0.018788,200,365.311869
-0.436578,200,366.245008
-0.2128,200,366.297082
-0.089272,200,366.344517
-0.01134,200,366.419783
-0.065885,200,366.484842
-0.076174,200,366.528217
-1.223912,200,366.589719
-0.20682,200,366.661771
-0.138705,200,366.729656
-0.829563,200,366.783712
-0.254779,200,367.711148
-0.053336,200,367.761116
-0.479321,200,367.820904
-0.231646,200,367.884705
-0.002025,200,367.944457
-0.467532,200,367.994802
-0.621786,200,368.044733
-0.49786,200,368.094625
-0.202528,200,368.161154
-0.068135,200,368.211221
-0.500602,200,369.161026
-0.324433,200,369.211123
-0.023779,200,369.26125
-0.289614,200,369.343065
-0.226543,200,369.410514
-0.098875,200,369.461185
-0.069169,200,369.527949
-0.036604,200,369.587683
-0.003793,200,369.645248
-0.000668,200,369.694697
-0.188468,200,370.744797
-1.279782,200,370.811199
-0.066713,200,370.894282
-0.46276,200,370.944735
-0.0095,200,371.01263
-0.01478,200,371.061059
-1.140745,200,371.114447
-0.141717,200,371.161356
-0.05163,200,371.214115
-1.490579,200,371.261323
-0.465131,200,372.344187
-0.03776,200,372.447382
-0.240584,200,372.529307
-0.334278,200,372.617529
-0.001274,200,372.680536
-0.322099,200,372.727623
-1.009188,200,372.794711
-0.487028,200,372.860899
-0.104012,200,372.914467
-0.545963,200,372.983483
-0.723342,200,373.044593
-0.012603,200,374.027751
-0.459071,200,374.083536
-0.13131,200,374.127491
-0.066611,200,374.211061
-0.284738,200,374.260905
-0.246511,200,374.313283
-0.353427,200,374.361986
-0.233676,200,374.413131
-0.021255,200,374.47864
-2.013451,200,374.530106
-0.090973,200,375.544341
-0.177089,200,375.59456
-0.000291,200,375.660811
-1.087755,200,375.729353
-0.109909,200,375.788463
-0.145161,200,375.844265
-0.202373,200,375.894441
-0.256318,200,375.960359
-0.085554,200,376.011616
-0.04309,200,376.060981
-0.016253,200,377.177038
-0.143713,200,377.23239
-0.091042,200,377.310759
-1.042485,200,377.3822
-0.460367,200,377.432045
-0.016676,200,377.493568
-0.053653,200,377.547536
-0.177453,200,377.594289
-0.019721,200,377.64426
-0.038931,200,377.710828
-0.111364,200,378.710547
-0.604428,200,378.760806
-0.015189,200,378.827611
-0.317296,200,378.89432
-0.01511,200,378.943944
-0.059012,200,379.010783
-0.587308,200,379.063845
-2.147089,200,379.110648
-0.147378,200,379.180693
-0.189392,200,379.234701
-0.143684,200,379.289213
-0.161327,200,380.235302
-0.021767,200,380.293952
-0.271119,200,380.362108
-1.071524,200,380.427836
-0.0087,200,380.492601
-0.001066,200,380.543819
-0.08408,200,380.594455
-0.5304,200,380.660781
-0.024386,200,380.710743
-0.261654,200,380.76059
-0.043771,200,381.930317
-0.268998,200,381.997264
-0.084005,200,382.060933
-0.163761,200,382.127325
-0.232882,200,382.197478
-0.213296,200,382.244029
-0.167786,200,382.311085
-0.130755,200,382.360626
-0.094759,200,382.427246
-0.562986,200,382.481729
-0.053961,200,383.944414
-0.118091,200,384.081585
-0.317256,200,384.210516
-0.000829,200,384.310549
-0.020552,200,384.390032
-0.137541,200,384.443814
-0.011878,200,384.51053
-0.485999,200,384.579851
-0.028717,200,384.640764
-0.656928,200,384.693838
-0.194592,200,385.743634
-0.018069,200,385.793791
-0.191789,200,385.860347
-0.238264,200,385.926895
-1.542091,200,385.987551
-0.503398,200,386.041752
-0.111903,200,386.093886
-0.431297,200,386.147203
-0.401218,200,386.210648
-0.16771,200,386.263854
-0.087658,200,386.327549
-0.027808,200,387.511122
-0.014756,200,387.593898
-1.301528,200,387.694142
-0.006656,200,387.743709
-0.302628,200,387.810432
-0.035697,200,387.88659
-0.326174,200,387.943989
-0.005605,200,388.010912
-0.16552,200,388.060583
-0.005017,200,388.143793
-0.327165,200,389.193938
-0.463915,200,389.243692
-0.035506,200,389.327272
-0.002589,200,389.395303
-0.144886,200,389.460297
-0.008985,200,389.510201
-0.188385,200,389.581616
-0.156677,200,389.626882
-0.266091,200,389.69683
-0.110369,200,389.743513
-0.85853,200,390.782212
-0.086129,200,390.827183
-0.134463,200,390.897072
-0.73326,200,390.97747
-0.141816,200,391.043458
-0.365098,200,391.097292
-0.272599,200,391.14413
-0.194043,200,391.213304
-0.739742,200,391.260241
-0.049381,200,391.3269
-1.757609,200,392.34321
-0.290744,200,392.41018
-0.046534,200,392.487483
-0.099414,200,392.560412
-0.479473,200,392.609926
-0.154282,200,392.660225
-0.559938,200,392.727098
-0.353175,200,392.785424
-0.001802,200,392.828
-0.00369,200,392.893613
-0.69218,200,392.944265
-0.049882,200,394.026944
-0.04883,200,394.144902
-0.452756,200,394.279175
-0.022038,200,394.414892
-0.603149,200,394.513276
-0.567887,200,394.579977
-0.062043,200,394.645251
-0.016707,200,394.745513
-0.087524,200,394.860145
-0.601082,200,394.993573
-0.596425,200,396.226598
-0.210182,200,396.290321
-0.416826,200,396.346994
-0.222109,200,396.409838
-0.22141,200,396.485927
-0.017015,200,396.546853
-0.691954,200,396.593538
-0.078861,200,396.663905
-0.042901,200,396.726553
-0.899978,200,396.793417
-0.016632,200,397.846744
-1.273869,200,397.94331
-0.01124,200,398.026513
-0.166897,200,398.093414
-0.302209,200,398.146977
-0.126124,200,398.20984
-0.362589,200,398.263233
-0.139503,200,398.327109
-0.272891,200,398.389083
-1.1546,200,398.447207
-0.024405,200,399.909678
-0.469377,200,399.980205
-0.144983,200,400.048585
-0.080455,200,400.109682
-0.7223,200,400.181404
-0.561368,200,400.248731
-0.021346,200,400.317105
-2.274359,200,400.404996
-0.11969,200,400.493581
-0.138762,200,400.563476
-0.25766,200,400.626267
-0.344125,200,401.876555
-0.89575,200,401.926395
-0.098902,200,401.976979
-0.046489,200,402.050867
-0.548688,200,402.122612
-0.024676,200,402.198866
-0.066347,200,402.258098
-0.581043,200,402.309731
-0.090357,200,402.359748
-0.026155,200,402.509906
-0.069461,200,404.530148
-0.094075,200,404.646353
-0.000784,200,404.782565
-0.113987,200,404.922092
-0.505097,200,405.082218
-0.309895,200,405.162905
-0.81864,200,405.28972
-0.297275,200,405.378608
-0.079528,200,405.426169
-0.347006,200,405.49298
-0.315664,200,406.664064
-0.35199,200,406.724554
-0.042921,200,406.786267
-0.194496,200,406.826236
-0.685093,200,406.89295
-0.127124,200,406.94293
-0.350507,200,406.992929
-0.418789,200,407.042713
-0.038203,200,407.092899
-0.281043,200,407.159441
-0.097027,200,408.176306
-0.01681,200,408.225969
-0.285373,200,408.294294
-1.164426,200,408.393086
-0.159862,200,408.442786
-0.341124,200,408.509442
-0.05472,200,408.579465
-0.165546,200,408.642881
-0.137862,200,408.69593
-0.117932,200,408.759308
-0.130487,200,408.81015
-0.177673,200,410.183587
-0.614458,200,410.243056
-0.16481,200,410.296156
-0.032951,200,410.35959
-0.177391,200,410.411537
-0.046678,200,410.48267
-0.386494,200,410.526089
-0.008245,200,410.592656
-0.301959,200,410.642425
-1.117406,200,410.692572
-0.770341,200,411.742471
-0.271492,200,411.809417
-0.244708,200,411.897689
-0.003452,200,411.962063
-0.00763,200,412.026108
-0.011227,200,412.08891
-0.006115,200,412.143206
-0.2625,200,412.209425
-0.198702,200,412.26234
-0.197013,200,412.324276
-0.200525,200,413.425948
-0.201819,200,413.492872
-0.007953,200,413.542868
-0.248809,200,413.607671
-0.234117,200,413.660019
-0.156613,200,413.709402
-0.417024,200,413.776251
-0.234812,200,413.825727
-0.471073,200,413.894675
-0.020666,200,413.942652
-0.0167,200,415.024453
-0.091851,200,415.092533
-0.04136,200,415.142318
-0.012851,200,415.242603
-0.002776,200,415.295977
-0.010152,200,415.342775
-0.021777,200,415.409311
-0.059431,200,415.476591
-0.247986,200,415.542743
-0.046858,200,415.610643
-1.830561,200,416.657589
-0.026053,200,416.726608
-0.10366,200,416.789109
-0.029805,200,416.859088
-0.323745,200,416.912453
-0.601541,200,416.977295
-0.408931,200,417.025748
-0.155195,200,417.091216
-0.112508,200,417.1434
-0.350791,200,417.207184
-0.069153,200,417.269979
-0.008924,200,418.49035
-0.251067,200,418.542167
-0.081288,200,418.608196
-0.095071,200,418.659511
-0.404009,200,418.72691
-0.324526,200,418.791068
-0.05936,200,418.844982
-0.439196,200,418.89234
-0.440537,200,418.958928
-1.926571,200,419.009352
-0.410628,200,420.0928
-0.113515,200,420.158862
-0.042037,200,420.228924
-0.194505,200,420.292966
-0.19042,200,420.345995
-0.000443,200,420.425458
-0.095088,200,420.492213
-0.074649,200,420.558233
-0.095626,200,420.608841
-0.125462,200,420.662077
-0.356295,200,421.725491
-0.137747,200,421.792009
-0.434135,200,421.859054
-0.27841,200,421.925553
-0.659526,200,421.975425
-0.017742,200,422.042288
-0.761186,200,422.092047
-0.357784,200,422.158157
-0.46654,200,422.208983
-0.212837,200,422.274003
-0.34314,200,423.392001
-1.002262,200,423.475375
-0.094099,200,423.541987
-0.408377,200,423.60886
-0.028802,200,423.675246
-0.469335,200,423.728811
-0.19,200,423.79206
-0.090922,200,423.858822
-0.368209,200,423.942201
-0.888613,200,424.008154
-0.508739,200,424.059062
-0.913797,200,425.259944
-0.037232,200,425.325313
-0.11572,200,425.379287
-0.33247,200,425.441854
-0.266488,200,425.495142
-0.254314,200,425.542072
-0.010279,200,425.593878
-0.637899,200,425.642192
-0.513339,200,425.707212
-0.119642,200,425.758644
-0.036004,200,426.725838
-0.036562,200,426.778589
-0.420359,200,426.843034
-0.887578,200,426.90848
-0.546294,200,426.975375
-0.03439,200,427.041891
-0.473585,200,427.092494
-0.070661,200,427.142289
-0.145439,200,427.208846
-0.6862,200,427.258419
-0.101586,200,428.295377
-0.321499,200,428.342193
-0.039498,200,428.425123
-0.349048,200,428.494524
-0.220402,200,428.541647
-0.203936,200,428.611894
-0.145481,200,428.658355
-0.126592,200,428.711792
-0.53004,200,428.776217
-0.349547,200,428.828544
-0.096326,200,429.941557
-0.179412,200,430.011564
-1.428283,200,430.078133
-0.298462,200,430.141578
-0.220345,200,430.208578
-0.140696,200,430.25839
-0.018392,200,430.328466
-0.468146,200,430.3916
-0.011387,200,430.445221
-0.026444,200,430.508519
-0.059964,200,430.558395
-0.321834,200,431.579377
-0.335856,200,431.641044
-0.018585,200,431.691427
-0.109061,200,431.775448
-0.160261,200,431.82547
-0.628914,200,431.892733
-0.205732,200,431.942147
-0.208166,200,432.008382
-0.396664,200,432.059176
-0.089143,200,432.108752
-0.156495,200,433.158199
-0.603919,200,433.241544
-0.278657,200,433.308393
-1.480789,200,433.382097
-0.286968,200,433.424756
-0.075195,200,433.491515
-0.601729,200,433.542414
-0.22894,200,433.592316
-0.002908,200,433.641918
-0.019692,200,433.708771
-0.030251,200,434.663826
-0.024535,200,434.708009
-0.498869,200,434.758397
-1.211296,200,434.824653
-0.077607,200,434.908134
-0.113003,200,434.977112
-0.05416,200,435.025102
-0.025992,200,435.091895
-0.164392,200,435.1412
-0.172641,200,435.193602
-0.138447,200,436.286672
-0.259944,200,436.374864
-0.202924,200,436.490752
-0.053536,200,436.541587
-0.087297,200,436.608231
-0.171628,200,436.658232
-0.029122,200,436.724654
-0.400054,200,436.775031
-0.17514,200,436.824657
-0.001629,200,436.894991
-0.666713,200,436.941353
-0.137231,200,438.041296
-0.024954,200,438.107863
-0.036364,200,438.158273
-0.80939,200,438.224599
-0.25866,200,438.274672
-0.014894,200,438.352148
-0.168852,200,438.441317
-0.005888,200,438.510433
-0.147842,200,438.574676
-0.018865,200,438.641314
-0.157856,200,439.72471
-0.086855,200,439.810813
-0.138069,200,439.874833
-0.029047,200,439.941228
-1.184857,200,439.991347
-0.042062,200,440.041308
-0.15077,200,440.092013
-0.037173,200,440.157883
-0.597795,200,440.208065
-0.002589,200,440.258015
-0.350654,200,441.274533
-0.051908,200,441.341188
-0.029579,200,441.410347
-0.042786,200,441.491459
-0.160182,200,441.560482
-0.163841,200,441.624947
-0.02529,200,441.674562
-0.037621,200,441.727793
-0.040394,200,441.791272
-0.000736,200,441.841331
-0.235236,200,442.924364
-0.571983,200,442.991606
-0.06729,200,443.057934
-0.009471,200,443.158362
-0.440275,200,443.223944
-0.286907,200,443.274474
-0.002724,200,443.327914
-0.632918,200,443.391155
-0.38256,200,443.458047
-0.474392,200,443.524284
-0.402184,200,443.575555
-0.355338,200,444.59132
-0.10306,200,444.672817
-0.328326,200,444.741091
-0.082236,200,444.811286
-0.367365,200,444.874544
-0.136231,200,444.941113
-0.526773,200,444.991058
-0.282903,200,445.076864
-0.193701,200,445.142463
-0.038559,200,445.207742
-0.105737,200,446.257599
-0.695368,200,446.324471
-0.112492,200,446.408008
-0.877578,200,446.474382
-0.005862,200,446.524378
-0.044821,200,446.59152
-0.010337,200,446.64106
-0.050407,200,446.691581
-0.01673,200,446.757795
-0.561167,200,446.807615
-1.086938,200,447.841053
-0.112408,200,447.891781
-0.003373,200,447.958323
-0.025008,200,448.042585
-0.378291,200,448.092182
-0.026538,200,448.157661
-0.10467,200,448.224122
-0.369671,200,448.274495
-0.102017,200,448.340953
-0.119334,200,448.392724
-0.010246,200,449.427538
-0.088726,200,449.491189
-0.254433,200,449.54388
-0.00323,200,449.626042
-0.13514,200,449.69057
-0.18944,200,449.742833
-0.13516,200,449.807329
-0.214375,200,449.86029
-0.015111,200,449.924861
-0.136741,200,449.974049
-0.448462,200,450.024157
-0.261973,200,451.641597
-0.261614,200,451.790767
-0.186989,200,451.924116
-0.095075,200,452.0757
-0.198028,200,452.192137
-0.02024,200,452.324141
-0.22242,200,452.457585
-0.528044,200,452.558313
-0.130683,200,452.69948
-0.171838,200,452.807758
-0.013712,200,454.007272
-0.278392,200,454.07508
-0.28627,200,454.128119
-0.178527,200,454.174283
-0.291588,200,454.240731
-0.048864,200,454.30755
-0.168678,200,454.373933
-0.320528,200,454.442009
-0.288533,200,454.505609
-0.262205,200,454.560896
-0.193827,200,456.040605
-0.23137,200,456.157374
-0.066022,200,456.291965
-0.468819,200,456.424292
-0.330476,200,456.586834
-0.003368,200,456.724106
-0.013699,200,456.857297
-0.120859,200,456.957859
-0.118592,200,457.123148
-0.22141,200,457.257241
-0.114759,200,459.157149
-0.088625,200,459.290405
-1.174301,200,459.426422
-0.498344,200,459.594737
-0.13376,200,459.72378
-0.157424,200,459.840592
-0.346463,200,459.974144
-0.154514,200,460.090857
-0.004335,200,460.227207
-0.072138,200,460.357108
-0.018294,200,461.790021
-0.038847,200,461.840234
-0.412445,200,461.908067
-1.069999,200,461.97394
-0.212885,200,462.02363
-0.128776,200,462.092524
-0.560413,200,462.156973
-0.030528,200,462.208962
-0.067388,200,462.256973
-0.07224,200,462.324017
-0.021941,200,462.398217
-0.015446,200,463.475843
-0.256031,200,463.540079
-0.087955,200,463.610437
-0.000658,200,463.656814
-0.578735,200,463.723607
-0.317368,200,463.773591
-0.077493,200,463.839544
-0.002592,200,463.893436
-0.860186,200,463.957636
-0.184501,200,464.01161
-0.168296,200,465.0236
-0.659495,200,465.075846
-0.029072,200,465.140158
-0.002286,200,465.193431
-1.039961,200,465.271968
-0.197253,200,465.323519
-0.163117,200,465.373465
-0.54168,200,465.440059
-0.135565,200,465.516625
-0.542551,200,465.574996
-0.144865,200,466.640085
-0.016585,200,466.714432
-0.0406,200,466.773493
-0.06708,200,466.871338
-0.116711,200,466.940235
-0.027286,200,466.990472
-0.01568,200,467.056665
-0.01525,200,467.115612
-1.112243,200,467.173494
-0.006995,200,467.223508
-0.038011,200,468.577758
-0.1985,200,468.657163
-0.501183,200,468.790271
-0.543631,200,468.906697
-0.054839,200,469.018111
-0.123016,200,469.073428
-0.620774,200,469.123286
-0.059777,200,469.177155
-0.003947,200,469.240019
-0.008386,200,469.346281
-0.229541,200,469.455154
-0.050839,200,470.991939
-0.091229,200,471.056901
-0.188999,200,471.140002
-0.044059,200,471.212876
-0.514073,200,471.287382
-0.097513,200,471.390445
-0.126008,200,471.473462
-0.038454,200,471.558506
-1.064131,200,471.623402
-0.112301,200,471.708451
-0.276416,200,473.023144
-0.038146,200,473.090108
-0.415644,200,473.156916
-0.317608,200,473.206671
-0.03261,200,473.273215
-0.826061,200,473.339964
-0.038467,200,473.407034
-0.019239,200,473.474469
-0.177447,200,473.523182
-0.061859,200,473.593766
-0.041115,200,474.7395
-0.29555,200,474.789582
-0.555748,200,474.859761
-0.104351,200,474.92321
-0.040998,200,474.976656
-0.110003,200,475.023187
-0.135823,200,475.089819
-0.294582,200,475.139808
-0.457747,200,475.206419
-0.20289,200,475.306319
-0.105125,200,476.422737
-0.168703,200,476.476626
-0.190279,200,476.554724
-0.00606,200,476.622664
-0.276355,200,476.693385
-0.189919,200,476.739439
-0.123394,200,476.806235
-0.036055,200,476.856305
-0.327167,200,476.923048
-0.005711,200,476.973743
-0.011665,200,477.039624
-1.284439,200,478.476437
-0.010734,200,478.559964
-0.731528,200,478.631569
-0.146755,200,478.710615
-0.190739,200,478.774461
-0.145535,200,478.861563
-0.042276,200,478.93479
-1.332185,200,478.99261
-0.129436,200,479.039435
-0.095503,200,479.109414
-0.0093,200,480.340776
-0.320804,200,480.427398
-0.222905,200,480.521218
-0.370117,200,480.592918
-0.307087,200,480.657805
-0.094336,200,480.725804
-0.050251,200,480.79139
-0.041497,200,480.857287
-0.260421,200,480.927858
-0.622265,200,480.991716
-0.1658,200,482.299125
-0.815003,200,482.459253
-0.374789,200,482.55599
-0.688797,200,482.628705
-0.442941,200,482.691373
-0.033211,200,482.758123
-0.011394,200,482.825189
-0.427396,200,482.90019
-0.22513,200,482.97775
-0.575988,200,483.059147
-0.246343,200,484.455727
-0.223666,200,484.529729
-0.217904,200,484.598662
-0.147922,200,484.671958
-1.516673,200,484.740653
-1.06395,200,484.789487
-0.358854,200,484.855577
-0.420253,200,484.90637
-0.020519,200,484.984273
-0.001735,200,485.047744
-0.289261,200,485.089693
-0.138386,200,486.386181
-0.028601,200,486.452786
-0.106955,200,486.532281
-0.050618,200,486.593843
-0.388842,200,486.652368
-0.005948,200,486.712368
-0.87852,200,486.770899
-0.724403,200,486.830909
-0.087662,200,486.889428
-0.189909,200,486.956794
-0.682353,200,487.940474
-0.135451,200,488.010064
-0.439969,200,488.075711
-0.08139,200,488.132537
-0.341599,200,488.189872
-0.108768,200,488.240139
-0.022765,200,488.30594
-0.127974,200,488.35652
-0.355918,200,488.423844
-0.391537,200,488.472693
-0.358031,200,489.556094
-0.275649,200,489.623141
-0.028391,200,489.704998
-0.013474,200,489.758866
-1.396449,200,489.822304
-2.02977,200,489.873468
-0.031484,200,489.939383
-0.00629,200,489.989278
-0.338335,200,490.054198
-0.002265,200,490.106061
-0.056234,200,491.188815
-0.023262,200,491.239028
-0.448429,200,491.289347
-0.809664,200,491.387395
-0.176734,200,491.438938
-0.166808,200,491.505874
-0.183566,200,491.55566
-0.016439,200,491.605602
-0.041471,200,491.655439
-0.544933,200,491.705645
-0.015771,200,491.772864
-0.0038,200,492.80558
-0.137834,200,492.872236
-0.00014,200,492.938778
-0.462815,200,492.988775
-0.42104,200,493.055532
-0.519922,200,493.105662
-0.259289,200,493.155649
-0.010819,200,493.222982
-0.117186,200,493.272161
-0.050789,200,493.322232
-0.262052,200,494.28881
-0.575731,200,494.355909
-0.379009,200,494.405718
-0.034293,200,494.472438
-0.27887,200,494.522188
-0.012191,200,494.588952
-0.035381,200,494.639176
-0.31339,200,494.705824
-0.077359,200,494.756109
-0.120992,200,494.824564
-0.239634,200,495.922329
-0.038437,200,496.005523
-0.056566,200,496.074306
-0.111401,200,496.138072
-0.100902,200,496.191148
-0.126244,200,496.241631
-0.187151,200,496.305507
-0.05902,200,496.356454
-0.067082,200,496.422133
-0.153267,200,496.472373
-0.041069,200,497.421716
-0.087855,200,497.472057
-0.398201,200,497.521969
-0.076906,200,497.588493
-0.195621,200,497.638633
-0.390035,200,497.705389
-0.028817,200,497.755146
-0.049826,200,497.805371
-0.177329,200,497.855912
-0.308052,200,497.922035
-0.108535,200,497.971995
-0.020646,200,498.92205
-0.042145,200,498.973245
-0.023154,200,499.021784
-0.193996,200,499.089929
-0.099197,200,499.139924
-0.045235,200,499.205427
-0.164995,200,499.271973
-0.00378,200,499.321995
-0.126944,200,499.388693
-0.06092,200,499.440391
-0.944087,200,500.372181
-0.047253,200,500.421932
-0.323599,200,500.471888
-0.434036,200,500.538684
-0.434996,200,500.58856
-0.219732,200,500.671884
-0.187575,200,500.737899
-0.186976,200,500.788453
-0.104608,200,500.841752
-0.246341,200,500.889059
-0.4067,200,501.889209
-0.008085,200,501.956425
-0.178717,200,502.005974
-0.055145,200,502.073014
-0.110885,200,502.142211
-0.068924,200,502.188557
-0.056,200,502.242541
-0.432567,200,502.288455
-0.033192,200,502.342805
-0.308475,200,502.40513
-0.005773,200,503.387671
-0.106008,200,503.438609
-0.12427,200,503.488305
-0.09717,200,503.543577
-0.542678,200,503.605089
-0.239832,200,503.655022
-0.03031,200,503.705044
-0.113908,200,503.770577
-0.108641,200,503.821922
-0.03679,200,503.872974
-0.058928,200,504.988367
-0.042994,200,505.054958
-0.129025,200,505.121747
-0.237053,200,505.171938
-0.290697,200,505.22159
-0.083645,200,505.288395
-0.072731,200,505.346005
-0.411605,200,505.404956
-0.369846,200,505.454883
-0.04459,200,505.505034
-0.050991,200,505.555159
-0.159696,200,506.555227
-0.089268,200,506.620008
-0.630254,200,506.671544
-0.11577,200,506.738298
-0.630903,200,506.804897
-0.022108,200,506.871487
-0.146222,200,506.921622
-0.356804,200,506.986087
-0.122865,200,507.038196
-0.039572,200,507.08833
-0.111297,200,508.188265
-0.000631,200,508.254803
-0.019953,200,508.305282
-0.164061,200,508.371454
-0.172191,200,508.421715
-0.084236,200,508.471581
-0.095129,200,508.521458
-0.160283,200,508.587575
-0.164078,200,508.638604
-0.544494,200,508.688122
-0.210487,200,509.670778
-0.069786,200,509.721587
-1.011568,200,509.771461
-0.898305,200,509.82163
-0.114406,200,509.904657
-0.001449,200,510.004671
-1.010739,200,510.054837
-0.305152,200,510.104709
-0.124123,200,510.154751
-0.016554,200,510.204874
-1.006493,200,511.204454
-0.09529,200,511.269677
-0.159366,200,511.323342
-0.009582,200,511.388057
-0.014524,200,511.438035
-0.017541,200,511.48822
-0.18101,200,511.554606
-0.238072,200,511.604695
-0.279018,200,511.654773
-0.014829,200,511.721128
-0.126613,200,511.771626
-0.022158,200,512.721616
-0.028069,200,512.771273
-0.089043,200,512.839243
-0.06417,200,512.888069
-0.094802,200,512.953974
-0.649252,200,513.0047
-0.273734,200,513.055357
-0.012517,200,513.121327
-0.946198,200,513.171205
-0.001507,200,513.238015
-0.958248,200,514.23776
-0.041366,200,514.304391
-0.334801,200,514.354733
-0.144311,200,514.40455
-0.47848,200,514.471263
-0.313137,200,514.542188
-0.018313,200,514.60295
-0.031443,200,514.654393
-0.03574,200,514.704565
-0.019229,200,514.771598
-0.000809,200,515.754582
